NumID,Malicious,Transaction Attempts,Transaction Success,Transaction time(per),Success?,View Update Time (per),,TX>TXMIN?,Validate Block time,Validate success
59407681,false,0,0
411007341,false,0,0
520991078,false,0,0
550167423,false,0,0
837635348,false,0,0
970899903,false,0,0
974194338,false,0,0
