NumID,Malicious,Transaction Attempts,Transaction Success,Transaction time(per),Success?,View Update Time (per),,TX>TXMIN?,Validate Block time,Validate success
190463990,false,0,0
216676949,false,0,0
636884078,false,0,0
777338615,false,0,0
820802616,false,0,0
970899903,false,0,0
987856337,false,0,0
